name,path,size_bytes,duration_seconds
p272_140.wav,clean_train\p272_140.wav,129324,4.040000
p272_141.wav,clean_train\p272_141.wav,75308,2.352000
p272_142.wav,clean_train\p272_142.wav,71952,2.247125
p272_143.wav,clean_train\p272_143.wav,106142,3.315562
p272_144.wav,clean_train\p272_144.wav,122604,3.830000
p272_145.wav,clean_train\p272_145.wav,55106,1.720687
p272_146.wav,clean_train\p272_146.wav,53842,1.681188
p272_147.wav,clean_train\p272_147.wav,69374,2.166562
p272_148.wav,clean_train\p272_148.wav,95376,2.979125
p272_149.wav,clean_train\p272_149.wav,65952,2.059625
p272_150.wav,clean_train\p272_150.wav,165770,5.178937
p272_151.wav,clean_train\p272_151.wav,64144,2.003125
p272_152.wav,clean_train\p272_152.wav,124026,3.874437
p272_153.wav,clean_train\p272_153.wav,114618,3.580437
p272_154.wav,clean_train\p272_154.wav,58122,1.814938
p272_155.wav,clean_train\p272_155.wav,117484,3.670000
p272_156.wav,clean_train\p272_156.wav,139862,4.369313
p272_157.wav,clean_train\p272_157.wav,80910,2.527062
p272_158.wav,clean_train\p272_158.wav,68182,2.129313
p272_159.wav,clean_train\p272_159.wav,57826,1.805687
p272_160.wav,clean_train\p272_160.wav,61540,1.921750
p272_161.wav,clean_train\p272_161.wav,56140,1.753000
p272_162.wav,clean_train\p272_162.wav,73038,2.281062
p272_163.wav,clean_train\p272_163.wav,63718,1.989812
p272_164.wav,clean_train\p272_164.wav,46892,1.464000
p272_165.wav,clean_train\p272_165.wav,93164,2.910000
p272_166.wav,clean_train\p272_166.wav,129880,4.057375
p272_167.wav,clean_train\p272_167.wav,58784,1.835625
p272_168.wav,clean_train\p272_168.wav,61200,1.911125
p272_169.wav,clean_train\p272_169.wav,146604,4.580000
p272_170.wav,clean_train\p272_170.wav,64008,1.998875
p272_171.wav,clean_train\p272_171.wav,116284,3.632500
p272_172.wav,clean_train\p272_172.wav,66164,2.066250
p272_173.wav,clean_train\p272_173.wav,122576,3.829125
p272_174.wav,clean_train\p272_174.wav,105038,3.281062
p272_175.wav,clean_train\p272_175.wav,53932,1.684000
p272_176.wav,clean_train\p272_176.wav,57864,1.806875
p272_177.wav,clean_train\p272_177.wav,133668,4.175750
p272_178.wav,clean_train\p272_178.wav,134544,4.203125
p272_179.wav,clean_train\p272_179.wav,112684,3.520000
p272_180.wav,clean_train\p272_180.wav,81282,2.538687
p272_181.wav,clean_train\p272_181.wav,107244,3.350000
p272_182.wav,clean_train\p272_182.wav,89236,2.787250
p272_183.wav,clean_train\p272_183.wav,72956,2.278500
p272_184.wav,clean_train\p272_184.wav,113562,3.547438
p272_185.wav,clean_train\p272_185.wav,93588,2.923250
p272_186.wav,clean_train\p272_186.wav,155884,4.870000
p272_187.wav,clean_train\p272_187.wav,126218,3.942938
p272_188.wav,clean_train\p272_188.wav,63724,1.990000
p272_189.wav,clean_train\p272_189.wav,46282,1.444937
p272_190.wav,clean_train\p272_190.wav,129712,4.052125
p272_191.wav,clean_train\p272_191.wav,85726,2.677563
p272_192.wav,clean_train\p272_192.wav,115444,3.606250
p272_193.wav,clean_train\p272_193.wav,72588,2.267000
p272_194.wav,clean_train\p272_194.wav,131308,4.102000
p272_195.wav,clean_train\p272_195.wav,62124,1.940000
p272_196.wav,clean_train\p272_196.wav,120800,3.773625
p272_197.wav,clean_train\p272_197.wav,73088,2.282625
p272_198.wav,clean_train\p272_198.wav,94868,2.963250
p272_199.wav,clean_train\p272_199.wav,84470,2.638313
p272_200.wav,clean_train\p272_200.wav,103442,3.231187
p272_201.wav,clean_train\p272_201.wav,87020,2.718000
p272_202.wav,clean_train\p272_202.wav,126088,3.938875
p272_203.wav,clean_train\p272_203.wav,76830,2.399563
p272_204.wav,clean_train\p272_204.wav,88364,2.760000
p272_205.wav,clean_train\p272_205.wav,98988,3.092000
p272_206.wav,clean_train\p272_206.wav,83024,2.593125
p272_207.wav,clean_train\p272_207.wav,104044,3.250000
p272_208.wav,clean_train\p272_208.wav,113542,3.546813
p272_209.wav,clean_train\p272_209.wav,130712,4.083375
p272_210.wav,clean_train\p272_210.wav,97420,3.043000
p272_211.wav,clean_train\p272_211.wav,117772,3.679000
p272_212.wav,clean_train\p272_212.wav,129964,4.060000
p272_213.wav,clean_train\p272_213.wav,115936,3.621625
p272_214.wav,clean_train\p272_214.wav,111084,3.470000
p272_215.wav,clean_train\p272_215.wav,71724,2.240000
p272_216.wav,clean_train\p272_216.wav,80974,2.529063
p272_217.wav,clean_train\p272_217.wav,49450,1.543937
p272_218.wav,clean_train\p272_218.wav,175490,5.482687
p272_219.wav,clean_train\p272_219.wav,90252,2.819000
p272_220.wav,clean_train\p272_220.wav,64342,2.009313
p272_221.wav,clean_train\p272_221.wav,125164,3.910000
p272_222.wav,clean_train\p272_222.wav,107646,3.362563
p272_223.wav,clean_train\p272_223.wav,63486,1.982563
p272_224.wav,clean_train\p272_224.wav,102164,3.191250
p272_225.wav,clean_train\p272_225.wav,90988,2.842000
p272_226.wav,clean_train\p272_226.wav,58444,1.825000
p272_227.wav,clean_train\p272_227.wav,76996,2.404750
p272_228.wav,clean_train\p272_228.wav,123530,3.858938
p272_229.wav,clean_train\p272_229.wav,70950,2.215813
p272_230.wav,clean_train\p272_230.wav,94646,2.956313
p272_231.wav,clean_train\p272_231.wav,122744,3.834375
p272_232.wav,clean_train\p272_232.wav,100866,3.150688
p272_233.wav,clean_train\p272_233.wav,117332,3.665250
p272_234.wav,clean_train\p272_234.wav,55676,1.738500
p272_235.wav,clean_train\p272_235.wav,63418,1.980438
p272_236.wav,clean_train\p272_236.wav,64282,2.007437
p272_237.wav,clean_train\p272_237.wav,128970,4.028937
p272_238.wav,clean_train\p272_238.wav,65324,2.040000
p272_239.wav,clean_train\p272_239.wav,65240,2.037375
p272_240.wav,clean_train\p272_240.wav,56068,1.750750
p272_241.wav,clean_train\p272_241.wav,67010,2.092687
p272_242.wav,clean_train\p272_242.wav,59994,1.873438
p272_243.wav,clean_train\p272_243.wav,138390,4.323313
p272_244.wav,clean_train\p272_244.wav,109678,3.426063
p272_245.wav,clean_train\p272_245.wav,146168,4.566375
p272_246.wav,clean_train\p272_246.wav,123948,3.872000
p272_247.wav,clean_train\p272_247.wav,121836,3.806000
p272_248.wav,clean_train\p272_248.wav,64438,2.012313
p272_249.wav,clean_train\p272_249.wav,61500,1.920500
p272_250.wav,clean_train\p272_250.wav,69390,2.167063
p272_251.wav,clean_train\p272_251.wav,67470,2.107063
p272_252.wav,clean_train\p272_252.wav,151624,4.736875
p272_253.wav,clean_train\p272_253.wav,56954,1.778437
p272_254.wav,clean_train\p272_254.wav,80198,2.504812
p272_255.wav,clean_train\p272_255.wav,82022,2.561812
p272_256.wav,clean_train\p272_256.wav,69630,2.174562
p272_257.wav,clean_train\p272_257.wav,149806,4.680063
p272_258.wav,clean_train\p272_258.wav,77826,2.430687
p272_259.wav,clean_train\p272_259.wav,62936,1.965375
p272_260.wav,clean_train\p272_260.wav,89138,2.784187
p272_261.wav,clean_train\p272_261.wav,64784,2.023125
p272_262.wav,clean_train\p272_262.wav,124994,3.904688
p272_263.wav,clean_train\p272_263.wav,61212,1.911500
p272_264.wav,clean_train\p272_264.wav,88256,2.756625
p272_265.wav,clean_train\p272_265.wav,59002,1.842437
p272_266.wav,clean_train\p272_266.wav,124202,3.879938
p272_267.wav,clean_train\p272_267.wav,58968,1.841375
p272_268.wav,clean_train\p272_268.wav,86510,2.702062
p272_269.wav,clean_train\p272_269.wav,110640,3.456125
p272_270.wav,clean_train\p272_270.wav,119404,3.730000
p272_271.wav,clean_train\p272_271.wav,84400,2.636125
p272_272.wav,clean_train\p272_272.wav,110856,3.462875
p272_273.wav,clean_train\p272_273.wav,66604,2.080000
p272_274.wav,clean_train\p272_274.wav,111760,3.491125
p272_275.wav,clean_train\p272_275.wav,59708,1.864500
p272_276.wav,clean_train\p272_276.wav,66414,2.074063
p272_277.wav,clean_train\p272_277.wav,95426,2.980688
p272_278.wav,clean_train\p272_278.wav,55086,1.720063
p272_279.wav,clean_train\p272_279.wav,83262,2.600563
p272_280.wav,clean_train\p272_280.wav,127716,3.989750
p272_281.wav,clean_train\p272_281.wav,67324,2.102500
p272_282.wav,clean_train\p272_282.wav,56770,1.772687
p272_283.wav,clean_train\p272_283.wav,59034,1.843438
p272_284.wav,clean_train\p272_284.wav,73102,2.283063
p272_285.wav,clean_train\p272_285.wav,71462,2.231813
p272_286.wav,clean_train\p272_286.wav,58072,1.813375
p272_287.wav,clean_train\p272_287.wav,61912,1.933375
p272_288.wav,clean_train\p272_288.wav,127724,3.990000
p272_289.wav,clean_train\p272_289.wav,63020,1.968000
p272_290.wav,clean_train\p272_290.wav,52120,1.627375
p272_291.wav,clean_train\p272_291.wav,91384,2.854375
p272_292.wav,clean_train\p272_292.wav,64364,2.010000
p272_293.wav,clean_train\p272_293.wav,120058,3.750437
p272_294.wav,clean_train\p272_294.wav,56886,1.776312
p272_295.wav,clean_train\p272_295.wav,117812,3.680250
p272_296.wav,clean_train\p272_296.wav,62764,1.960000
p272_297.wav,clean_train\p272_297.wav,121964,3.810000
p272_298.wav,clean_train\p272_298.wav,72044,2.250000
p272_299.wav,clean_train\p272_299.wav,58938,1.840437
p272_300.wav,clean_train\p272_300.wav,128024,3.999375
p272_301.wav,clean_train\p272_301.wav,75342,2.353063
p272_302.wav,clean_train\p272_302.wav,67890,2.120188
p272_303.wav,clean_train\p272_303.wav,104348,3.259500
p272_304.wav,clean_train\p272_304.wav,74028,2.312000
p272_305.wav,clean_train\p272_305.wav,63416,1.980375
p272_306.wav,clean_train\p272_306.wav,67418,2.105437
p272_307.wav,clean_train\p272_307.wav,113302,3.539312
p272_308.wav,clean_train\p272_308.wav,75492,2.357750
p272_309.wav,clean_train\p272_309.wav,122088,3.813875
p272_310.wav,clean_train\p272_310.wav,107418,3.355437
p272_311.wav,clean_train\p272_311.wav,67628,2.112000
p272_312.wav,clean_train\p272_312.wav,52676,1.644750
p272_313.wav,clean_train\p272_313.wav,83864,2.619375
p272_314.wav,clean_train\p272_314.wav,72420,2.261750
p272_315.wav,clean_train\p272_315.wav,102168,3.191375
p272_316.wav,clean_train\p272_316.wav,56788,1.773250
p272_317.wav,clean_train\p272_317.wav,61492,1.920250
p272_318.wav,clean_train\p272_318.wav,77840,2.431125
p272_319.wav,clean_train\p272_319.wav,49426,1.543187
p272_320.wav,clean_train\p272_320.wav,108094,3.376562
p272_321.wav,clean_train\p272_321.wav,92764,2.897500
p272_322.wav,clean_train\p272_322.wav,95928,2.996375
p272_323.wav,clean_train\p272_323.wav,99580,3.110500
p272_324.wav,clean_train\p272_324.wav,88968,2.778875
p272_325.wav,clean_train\p272_325.wav,78924,2.465000
p272_326.wav,clean_train\p272_326.wav,69384,2.166875
p272_327.wav,clean_train\p272_327.wav,71156,2.222250
p272_328.wav,clean_train\p272_328.wav,59962,1.872437
p272_329.wav,clean_train\p272_329.wav,121638,3.799812
p272_330.wav,clean_train\p272_330.wav,117484,3.670000
p272_332.wav,clean_train\p272_332.wav,135338,4.227938
p272_333.wav,clean_train\p272_333.wav,121648,3.800125
p272_334.wav,clean_train\p272_334.wav,139380,4.354250
p272_335.wav,clean_train\p272_335.wav,68266,2.131937
p272_336.wav,clean_train\p272_336.wav,64042,1.999937
p272_337.wav,clean_train\p272_337.wav,66610,2.080188
p272_338.wav,clean_train\p272_338.wav,65004,2.030000
p272_339.wav,clean_train\p272_339.wav,128364,4.010000
p272_340.wav,clean_train\p272_340.wav,65326,2.040062
p272_341.wav,clean_train\p272_341.wav,140612,4.392750
p272_342.wav,clean_train\p272_342.wav,123190,3.848313
p272_343.wav,clean_train\p272_343.wav,92654,2.894062
p272_344.wav,clean_train\p272_344.wav,102166,3.191312
p272_345.wav,clean_train\p272_345.wav,96394,3.010937
p272_346.wav,clean_train\p272_346.wav,101492,3.170250
p272_347.wav,clean_train\p272_347.wav,86188,2.692000
p272_348.wav,clean_train\p272_348.wav,117582,3.673062
p272_349.wav,clean_train\p272_349.wav,54530,1.702687
p272_350.wav,clean_train\p272_350.wav,126286,3.945063
p272_351.wav,clean_train\p272_351.wav,110010,3.436437
p272_352.wav,clean_train\p272_352.wav,111806,3.492563
p272_353.wav,clean_train\p272_353.wav,74038,2.312312
p272_354.wav,clean_train\p272_354.wav,80800,2.523625
p272_355.wav,clean_train\p272_355.wav,61164,1.910000
p272_356.wav,clean_train\p272_356.wav,74938,2.340438
p272_357.wav,clean_train\p272_357.wav,129906,4.058187
p272_358.wav,clean_train\p272_358.wav,84206,2.630063
p272_359.wav,clean_train\p272_359.wav,115022,3.593062
p272_360.wav,clean_train\p272_360.wav,121016,3.780375
p272_361.wav,clean_train\p272_361.wav,84142,2.628062
p272_362.wav,clean_train\p272_362.wav,95090,2.970188
p272_363.wav,clean_train\p272_363.wav,91440,2.856125
p272_364.wav,clean_train\p272_364.wav,81496,2.545375
p272_365.wav,clean_train\p272_365.wav,122236,3.818500
p272_366.wav,clean_train\p272_366.wav,58094,1.814062
p272_367.wav,clean_train\p272_367.wav,61316,1.914750
p272_368.wav,clean_train\p272_368.wav,64194,2.004688
p272_369.wav,clean_train\p272_369.wav,105250,3.287688
p272_370.wav,clean_train\p272_370.wav,66962,2.091188
p272_371.wav,clean_train\p272_371.wav,61694,1.926562
p272_372.wav,clean_train\p272_372.wav,125260,3.913000
p272_374.wav,clean_train\p272_374.wav,88434,2.762188
p272_375.wav,clean_train\p272_375.wav,57588,1.798250
p272_376.wav,clean_train\p272_376.wav,57896,1.807875
p272_377.wav,clean_train\p272_377.wav,99040,3.093625
p272_378.wav,clean_train\p272_378.wav,74140,2.315500
p272_379.wav,clean_train\p272_379.wav,119328,3.727625
p272_380.wav,clean_train\p272_380.wav,143402,4.479938
p272_381.wav,clean_train\p272_381.wav,118872,3.713375
p272_382.wav,clean_train\p272_382.wav,85356,2.666000
p272_383.wav,clean_train\p272_383.wav,76814,2.399062
p272_384.wav,clean_train\p272_384.wav,113324,3.540000
p272_385.wav,clean_train\p272_385.wav,65942,2.059312
p272_386.wav,clean_train\p272_386.wav,118996,3.717250
p272_387.wav,clean_train\p272_387.wav,86068,2.688250
p272_388.wav,clean_train\p272_388.wav,54036,1.687250
p272_389.wav,clean_train\p272_389.wav,114016,3.561625
p272_390.wav,clean_train\p272_390.wav,68964,2.153750
p272_391.wav,clean_train\p272_391.wav,113620,3.549250
p272_392.wav,clean_train\p272_392.wav,110816,3.461625
p272_393.wav,clean_train\p272_393.wav,115730,3.615188
p272_394.wav,clean_train\p272_394.wav,78764,2.460000
p272_395.wav,clean_train\p272_395.wav,71676,2.238500
p272_396.wav,clean_train\p272_396.wav,74904,2.339375
p272_397.wav,clean_train\p272_397.wav,68858,2.150437
p272_398.wav,clean_train\p272_398.wav,121110,3.783313
p272_399.wav,clean_train\p272_399.wav,48240,1.506125
p272_400.wav,clean_train\p272_400.wav,122418,3.824187
p272_401.wav,clean_train\p272_401.wav,67970,2.122688
p272_402.wav,clean_train\p272_402.wav,62074,1.938438
p272_403.wav,clean_train\p272_403.wav,83870,2.619562
p272_404.wav,clean_train\p272_404.wav,136984,4.279375
p272_405.wav,clean_train\p272_405.wav,85484,2.670000
p272_406.wav,clean_train\p272_406.wav,96320,3.008625
p272_407.wav,clean_train\p272_407.wav,130604,4.080000
p272_408.wav,clean_train\p272_408.wav,115884,3.620000
p272_409.wav,clean_train\p272_409.wav,132222,4.130562
p272_410.wav,clean_train\p272_410.wav,92068,2.875750
p272_411.wav,clean_train\p272_411.wav,54070,1.688313
p272_412.wav,clean_train\p272_412.wav,115564,3.610000
p275_001.wav,clean_train\p275_001.wav,53158,1.659812
p275_002.wav,clean_train\p275_002.wav,99160,3.097375
p275_003.wav,clean_train\p275_003.wav,219564,6.860000
p275_006.wav,clean_train\p275_006.wav,174690,5.457687
p275_007.wav,clean_train\p275_007.wav,122930,3.840187
p275_008.wav,clean_train\p275_008.wav,210016,6.561625
p275_009.wav,clean_train\p275_009.wav,150070,4.688313
p275_010.wav,clean_train\p275_010.wav,81210,2.536437
p275_011.wav,clean_train\p275_011.wav,201758,6.303562
p275_012.wav,clean_train\p275_012.wav,139246,4.350062
p275_013.wav,clean_train\p275_013.wav,121866,3.806938
p275_014.wav,clean_train\p275_014.wav,141294,4.414062
p275_015.wav,clean_train\p275_015.wav,160142,5.003063
p275_016.wav,clean_train\p275_016.wav,208592,6.517125
p275_017.wav,clean_train\p275_017.wav,112336,3.509125
p275_018.wav,clean_train\p275_018.wav,151890,4.745188
p275_019.wav,clean_train\p275_019.wav,218966,6.841312
p275_020.wav,clean_train\p275_020.wav,123712,3.864625
p275_022.wav,clean_train\p275_022.wav,199748,6.240750
p275_023.wav,clean_train\p275_023.wav,337324,10.540000
p275_024.wav,clean_train\p275_024.wav,191398,5.979813
p275_025.wav,clean_train\p275_025.wav,47634,1.487188
p275_027.wav,clean_train\p275_027.wav,92936,2.902875
p275_028.wav,clean_train\p275_028.wav,132468,4.138250
p275_029.wav,clean_train\p275_029.wav,98354,3.072188
p275_030.wav,clean_train\p275_030.wav,136072,4.250875
p275_031.wav,clean_train\p275_031.wav,62874,1.963437
p275_032.wav,clean_train\p275_032.wav,66996,2.092250
p275_033.wav,clean_train\p275_033.wav,112854,3.525313
p275_034.wav,clean_train\p275_034.wav,80356,2.509750
p275_035.wav,clean_train\p275_035.wav,117080,3.657375
p275_036.wav,clean_train\p275_036.wav,91602,2.861188
p275_037.wav,clean_train\p275_037.wav,60104,1.876875
p275_038.wav,clean_train\p275_038.wav,128996,4.029750
p275_039.wav,clean_train\p275_039.wav,61488,1.920125
p275_040.wav,clean_train\p275_040.wav,67808,2.117625
p275_041.wav,clean_train\p275_041.wav,59012,1.842750
p275_042.wav,clean_train\p275_042.wav,115566,3.610063
p275_043.wav,clean_train\p275_043.wav,59090,1.845187
p275_044.wav,clean_train\p275_044.wav,117406,3.667562
p275_045.wav,clean_train\p275_045.wav,75094,2.345312
p275_046.wav,clean_train\p275_046.wav,117208,3.661375
p275_047.wav,clean_train\p275_047.wav,71142,2.221812
p275_048.wav,clean_train\p275_048.wav,95352,2.978375
p275_049.wav,clean_train\p275_049.wav,62278,1.944813
p275_050.wav,clean_train\p275_050.wav,48646,1.518812
p275_051.wav,clean_train\p275_051.wav,76524,2.390000
p275_052.wav,clean_train\p275_052.wav,117946,3.684438
p275_053.wav,clean_train\p275_053.wav,46200,1.442375
p275_054.wav,clean_train\p275_054.wav,52060,1.625500
p275_055.wav,clean_train\p275_055.wav,46806,1.461313
p275_056.wav,clean_train\p275_056.wav,100584,3.141875
p275_057.wav,clean_train\p275_057.wav,118628,3.705750
p275_058.wav,clean_train\p275_058.wav,135766,4.241313
p275_059.wav,clean_train\p275_059.wav,58676,1.832250
p275_060.wav,clean_train\p275_060.wav,79550,2.484563
p275_061.wav,clean_train\p275_061.wav,67876,2.119750
p275_062.wav,clean_train\p275_062.wav,111568,3.485125
p275_063.wav,clean_train\p275_063.wav,107076,3.344750
p275_064.wav,clean_train\p275_064.wav,87828,2.743250
p275_066.wav,clean_train\p275_066.wav,91878,2.869813
p275_067.wav,clean_train\p275_067.wav,68542,2.140563
p275_068.wav,clean_train\p275_068.wav,100634,3.143438
p275_069.wav,clean_train\p275_069.wav,66266,2.069437
p275_070.wav,clean_train\p275_070.wav,58426,1.824437
p275_071.wav,clean_train\p275_071.wav,58002,1.811187
p275_072.wav,clean_train\p275_072.wav,88282,2.757437
p275_074.wav,clean_train\p275_074.wav,60458,1.887938
p275_075.wav,clean_train\p275_075.wav,116998,3.654812
p275_076.wav,clean_train\p275_076.wav,120258,3.756687
p275_077.wav,clean_train\p275_077.wav,43962,1.372437
p275_078.wav,clean_train\p275_078.wav,58906,1.839438
p275_079.wav,clean_train\p275_079.wav,68384,2.135625
p275_080.wav,clean_train\p275_080.wav,47172,1.472750
p275_081.wav,clean_train\p275_081.wav,85804,2.680000
p275_082.wav,clean_train\p275_082.wav,82538,2.577937
p275_083.wav,clean_train\p275_083.wav,65164,2.035000
p275_084.wav,clean_train\p275_084.wav,108092,3.376500
p275_085.wav,clean_train\p275_085.wav,94432,2.949625
p275_086.wav,clean_train\p275_086.wav,62788,1.960750
p275_087.wav,clean_train\p275_087.wav,103912,3.245875
p275_088.wav,clean_train\p275_088.wav,98190,3.067063
p275_089.wav,clean_train\p275_089.wav,139788,4.367000
p275_090.wav,clean_train\p275_090.wav,47346,1.478187
p275_091.wav,clean_train\p275_091.wav,56084,1.751250
p275_092.wav,clean_train\p275_092.wav,122342,3.821813
p275_093.wav,clean_train\p275_093.wav,52776,1.647875
p275_094.wav,clean_train\p275_094.wav,61244,1.912500
p275_095.wav,clean_train\p275_095.wav,71890,2.245188
p275_096.wav,clean_train\p275_096.wav,175400,5.479875
p275_097.wav,clean_train\p275_097.wav,124112,3.877125
p275_098.wav,clean_train\p275_098.wav,128288,4.007625
p275_099.wav,clean_train\p275_099.wav,72798,2.273563
p275_100.wav,clean_train\p275_100.wav,76650,2.393937
p275_101.wav,clean_train\p275_101.wav,53116,1.658500
p275_102.wav,clean_train\p275_102.wav,55692,1.739000
p275_103.wav,clean_train\p275_103.wav,127074,3.969688
p275_104.wav,clean_train\p275_104.wav,155890,4.870188
p275_105.wav,clean_train\p275_105.wav,107468,3.357000
p275_106.wav,clean_train\p275_106.wav,92210,2.880187
p275_108.wav,clean_train\p275_108.wav,85836,2.681000
p275_109.wav,clean_train\p275_109.wav,58284,1.820000
p275_110.wav,clean_train\p275_110.wav,64278,2.007312
p275_111.wav,clean_train\p275_111.wav,66970,2.091438
p275_112.wav,clean_train\p275_112.wav,51504,1.608125
p275_113.wav,clean_train\p275_113.wav,114434,3.574688
p275_115.wav,clean_train\p275_115.wav,94302,2.945562
p275_116.wav,clean_train\p275_116.wav,55596,1.736000
p275_117.wav,clean_train\p275_117.wav,113552,3.547125
p275_118.wav,clean_train\p275_118.wav,55360,1.728625
p275_119.wav,clean_train\p275_119.wav,59550,1.859563
p275_121.wav,clean_train\p275_121.wav,101804,3.180000
p275_122.wav,clean_train\p275_122.wav,45922,1.433688
p275_123.wav,clean_train\p275_123.wav,47564,1.485000
p275_124.wav,clean_train\p275_124.wav,79954,2.497187
p275_125.wav,clean_train\p275_125.wav,131884,4.120000
p275_126.wav,clean_train\p275_126.wav,75706,2.364438
p275_127.wav,clean_train\p275_127.wav,59272,1.850875
p275_128.wav,clean_train\p275_128.wav,83342,2.603063
p275_129.wav,clean_train\p275_129.wav,47212,1.474000
p275_130.wav,clean_train\p275_130.wav,66174,2.066562
p275_131.wav,clean_train\p275_131.wav,71064,2.219375
p275_132.wav,clean_train\p275_132.wav,58174,1.816563
p275_133.wav,clean_train\p275_133.wav,89262,2.788063
p275_134.wav,clean_train\p275_134.wav,75864,2.369375
p275_135.wav,clean_train\p275_135.wav,51692,1.614000
p275_136.wav,clean_train\p275_136.wav,42762,1.334938
p275_137.wav,clean_train\p275_137.wav,87660,2.738000
p275_138.wav,clean_train\p275_138.wav,108210,3.380187
p275_139.wav,clean_train\p275_139.wav,78248,2.443875
p275_140.wav,clean_train\p275_140.wav,122766,3.835062
p275_141.wav,clean_train\p275_141.wav,44520,1.389875
p275_142.wav,clean_train\p275_142.wav,115190,3.598313
p275_143.wav,clean_train\p275_143.wav,87482,2.732438
p275_144.wav,clean_train\p275_144.wav,126346,3.946938
p275_145.wav,clean_train\p275_145.wav,41932,1.309000
p275_146.wav,clean_train\p275_146.wav,107520,3.358625
p275_147.wav,clean_train\p275_147.wav,60596,1.892250
p275_148.wav,clean_train\p275_148.wav,124002,3.873687
p275_149.wav,clean_train\p275_149.wav,52486,1.638813
p275_150.wav,clean_train\p275_150.wav,84562,2.641188
p275_151.wav,clean_train\p275_151.wav,131186,4.098187
p275_152.wav,clean_train\p275_152.wav,132660,4.144250
p275_153.wav,clean_train\p275_153.wav,71618,2.236687
p275_155.wav,clean_train\p275_155.wav,113704,3.551875
p275_156.wav,clean_train\p275_156.wav,115062,3.594313
p275_157.wav,clean_train\p275_157.wav,67774,2.116563
p275_158.wav,clean_train\p275_158.wav,110224,3.443125
p275_159.wav,clean_train\p275_159.wav,56930,1.777688
p275_160.wav,clean_train\p275_160.wav,77060,2.406750
p275_161.wav,clean_train\p275_161.wav,63698,1.989188
p275_162.wav,clean_train\p275_162.wav,114792,3.585875
p275_163.wav,clean_train\p275_163.wav,114936,3.590375
p275_164.wav,clean_train\p275_164.wav,105582,3.298062
p275_165.wav,clean_train\p275_165.wav,69846,2.181313
p275_166.wav,clean_train\p275_166.wav,69872,2.182125
p275_167.wav,clean_train\p275_167.wav,72684,2.270000
p275_168.wav,clean_train\p275_168.wav,81000,2.529875
p275_169.wav,clean_train\p275_169.wav,61780,1.929250
p275_170.wav,clean_train\p275_170.wav,49832,1.555875
p275_172.wav,clean_train\p275_172.wav,97908,3.058250
p275_173.wav,clean_train\p275_173.wav,61664,1.925625
p275_174.wav,clean_train\p275_174.wav,57490,1.795187
p275_175.wav,clean_train\p275_175.wav,85328,2.665125
p275_176.wav,clean_train\p275_176.wav,61280,1.913625
p275_177.wav,clean_train\p275_177.wav,47336,1.477875
p275_179.wav,clean_train\p275_179.wav,115662,3.613062
p275_180.wav,clean_train\p275_180.wav,60168,1.878875
p275_181.wav,clean_train\p275_181.wav,128696,4.020375
p275_182.wav,clean_train\p275_182.wav,54534,1.702813
p275_183.wav,clean_train\p275_183.wav,115514,3.608437
p275_184.wav,clean_train\p275_184.wav,134992,4.217125
p275_185.wav,clean_train\p275_185.wav,52972,1.654000
p275_186.wav,clean_train\p275_186.wav,53958,1.684813
p275_187.wav,clean_train\p275_187.wav,118700,3.708000
p275_188.wav,clean_train\p275_188.wav,68874,2.150937
p275_189.wav,clean_train\p275_189.wav,83566,2.610063
p275_190.wav,clean_train\p275_190.wav,74140,2.315500
p275_191.wav,clean_train\p275_191.wav,95184,2.973125
p275_193.wav,clean_train\p275_193.wav,54114,1.689688
p275_194.wav,clean_train\p275_194.wav,113332,3.540250
p275_195.wav,clean_train\p275_195.wav,71218,2.224188
p275_196.wav,clean_train\p275_196.wav,71142,2.221812
p275_197.wav,clean_train\p275_197.wav,124770,3.897687
p275_198.wav,clean_train\p275_198.wav,53336,1.665375
p275_199.wav,clean_train\p275_199.wav,96400,3.011125
p275_200.wav,clean_train\p275_200.wav,59562,1.859938
p275_201.wav,clean_train\p275_201.wav,55904,1.745625
p275_203.wav,clean_train\p275_203.wav,51856,1.619125
p275_205.wav,clean_train\p275_205.wav,125026,3.905687
p275_207.wav,clean_train\p275_207.wav,51722,1.614937
p275_208.wav,clean_train\p275_208.wav,50612,1.580250
p275_209.wav,clean_train\p275_209.wav,48072,1.500875
p275_210.wav,clean_train\p275_210.wav,44906,1.401938
p275_212.wav,clean_train\p275_212.wav,67852,2.119000
p275_213.wav,clean_train\p275_213.wav,94070,2.938312
p275_214.wav,clean_train\p275_214.wav,93020,2.905500
p275_215.wav,clean_train\p275_215.wav,61376,1.916625
p275_216.wav,clean_train\p275_216.wav,62948,1.965750
p275_217.wav,clean_train\p275_217.wav,125748,3.928250
p275_218.wav,clean_train\p275_218.wav,142342,4.446813
p275_219.wav,clean_train\p275_219.wav,93584,2.923125
p275_220.wav,clean_train\p275_220.wav,100140,3.128000
p275_221.wav,clean_train\p275_221.wav,100022,3.124312
p275_222.wav,clean_train\p275_222.wav,76106,2.376937
p275_223.wav,clean_train\p275_223.wav,49496,1.545375
p275_224.wav,clean_train\p275_224.wav,43922,1.371188
p275_225.wav,clean_train\p275_225.wav,72566,2.266313
p275_226.wav,clean_train\p275_226.wav,37594,1.173437
p275_227.wav,clean_train\p275_227.wav,62654,1.956562
p275_228.wav,clean_train\p275_228.wav,106604,3.330000
